id,name,hotel_id,address,link_hotel,city_id,quality,rating,number_people_rating,description,distance,image,price
769,"K English Homestay",hotel_6675433,"Thanh Hóa",https://is.gd/lv2HQB,6886,0,0,0,"Phòng Giường Đôi","105.769898562921,19.82055098745",https://is.gd/8HEhiP,350000
770,"Biệt thự FLC Sầm Sơn SB 66",hotel_6525068,"Thanh Hóa",https://is.gd/jDpV3O,6886,0,0,0,"Căn Hộ","105.92046735138,19.769502706595",https://is.gd/4DH1iR,8500000
771,"Villa FLC Sầm sơn – NT 05",hotel_6495818,"Sầm Sơn",https://is.gd/HQxKN4,6886,0,0,0,"Căn Hộ 1 Phòng Ngủ","105.9192329,19.7678197",https://is.gd/JcxqkT,7000000
772,"Villa FLC Sầm sơn -NT 12A - Trống Đồng",hotel_6495767,"Sầm Sơn",https://is.gd/SOw85b,6886,0,0,0,"Căn Hộ 1 Phòng Ngủ","105.9191675,19.766346",https://is.gd/tP0EjF,10500000
773,"NHÀ NGHỈ MINH PHÁT",hotel_6816104,"Sầm Sơn",https://is.gd/AnEIcp,6886,3,0,0,"Phòng 4 Người với Phòng tắm Riêng","105.884229,19.740752",https://is.gd/4AZkFU,550000
774,"Pu Luong Panorama",hotel_6839229,"Thanh Hóa",https://is.gd/s79EZZ,6886,0,0,0,"Suite 1 Phòng Ngủ","105.137591,20.434805",https://is.gd/ZBiUKA,2150000
775,"Villa Ngọc Trai 135",hotel_6673871,"Thanh Hóa",https://is.gd/0I4if5,6886,0,0,0,"Biệt Thự","105.9191675,19.766346",https://is.gd/ZdXRoK,4500000
776,"Nhà nghỉ-Cafe Phương Trang",hotel_6871947,"Thanh Hóa",https://is.gd/KJpbeR,6886,0,0,0,"Phòng Giường Đôi Lớn","105.778739210281,19.7382292681301",https://is.gd/C2qmxe,250000
777,"Khách Sạn Anh Phat",hotel_6927790,"Thanh Hóa",https://is.gd/G1F5m7,6886,5,0,0,"Phòng Tiêu Chuẩn Có Giường Cỡ King","105.820223,19.328615",https://is.gd/GNVGNs,1000000
778,"Hương Bưởi - SB 71",hotel_3521918,"Sầm Sơn",https://is.gd/MeoLCP,6886,0,0,0,"Biệt thự có Hồ bơi Riêng","105.921329663052,19.76823011649",https://is.gd/TH7lSM,5400000
779,"Biet Thu FLC Sam Son SB57",hotel_5197221,"Sầm Sơn",https://is.gd/OzNuKt,6886,0,0,0,"Biệt Thự","105.910081,19.751302",https://is.gd/k2xMud,8433735
780,"Bamboo Hotel",hotel_6480027,"Thanh Hóa",https://is.gd/GfalKd,6886,3,9.1,8,"Phòng Giường đôi Deluxe (2 Người lớn + 1 Trẻ em)","105.91414,19.758565",https://is.gd/EIGnvH,850000
781,"Khách sạn Thiên Hải Sầm Sơn",hotel_6432625,"Sầm Sơn",https://is.gd/jCUA6J,6886,3,0,0,"Phòng Deluxe Giường Đôi Nhìn ra Biển","105.916469,19.764485",https://is.gd/1GT10T,350000
782,"Khách Sạn Ngọc Ly 3",hotel_4379201,"Thanh Hóa",https://is.gd/Wiu7jK,6886,2,6.1,25,"Phòng Tiêu Chuẩn Có Giường Cỡ King","105.7793,19.809391",https://is.gd/5UfDM6,295000
783,"KHÁCH SẠN NGỌC LY 8",hotel_4185670,"Thanh Hóa",https://is.gd/sY5EIM,6886,2,7,14,"Phòng Tiêu Chuẩn Có Giường Cỡ King","105.7793,19.809391",https://is.gd/Y1PACg,315000
784,"Hoang Gia Hotel",hotel_3487148,"Thanh Hóa",https://is.gd/oSD6iQ,6886,2,7.4,67,"Phòng Tiêu Chuẩn Có Giường Cỡ King","105.79361679364,19.8137496605485",https://is.gd/a8fk3r,249900
785,"Panoramic Homestay",hotel_5247738,"Pu Luong",https://is.gd/cw33jD,6886,0,0,0,"Giường Trong Phòng Nghỉ Tập Thể 8 Giường Cho Cả Nam Và Nữ","105.150938,20.443278",https://is.gd/YEceDQ,540000
786,"Hotel Quyen Quy",hotel_4166852,"Thanh Hóa",https://is.gd/mctho7,6886,2,6.4,3,"Phòng Deluxe Đơn","105.808482,19.832825",https://is.gd/DSS3Ku,520000
787,"F5 Motel",hotel_2278492,"Thanh Hóa",https://is.gd/KNYUCV,6886,2,6.2,16,"Phòng Tiêu Chuẩn Giường Đơn","105.778366710034,19.7786918122307",https://is.gd/DadNt0,560000
788,"Risemount Premier Resort Da Nang",hotel_1996992,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/riHt6l,6232,5,8.7,176,"Phòng Superior Giường Đôi","108.242071753373,16.0548808149093",https://is.gd/nHcLdr,800000
789,"Grand Jeep Hotel Managed by RHM GROUP",hotel_2353620,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/nTmwOP,6232,4,8.3,114,"Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Thành Phố","108.243013512109,16.0732836581227",https://is.gd/VvE1Jx,216000
790,"Sala Danang Beach Hotel",hotel_4806428,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/wvyCUT,6232,4,9.1,484,"Phòng Superior Giường Đôi Nhìn Ra Thành Phố","108.245392076057,16.0622551511165",https://is.gd/HG1itx,744000
791,"Dreams Hotel",hotel_627757,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/UfcGMp,6232,3,8.1,392,"Phòng Superior Giường Đôi","108.248243,16.042244",https://is.gd/OYeDed,478125
792,"Hyatt Regency Danang Resort and Spa",hotel_345059,"Bãi biển Non Nước, Đà Nẵng",https://is.gd/vjmJ6B,6232,5,8.5,1155,"Phòng Có Giường Cỡ King","108.263901472092,16.0132903761792",https://is.gd/7kRFB6,3673431
793,"Naman Retreat",hotel_1193343,"Đà Nẵng",https://is.gd/F1Zyu0,6232,5,8.6,344,"Căn Hộ 1 Phòng Ngủ Nhìn Ra Biển - Sử Dụng Trong Ngày (6 giờ). Phụ phí được tính cho khách lưu trú qua đêm.","108.283822238445,15.9689125535122",https://is.gd/aJZyVu,1800000
794,"HAIAN Beach Hotel & Spa",hotel_3266307,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/w3FHLQ,6232,4,8.8,1024,"Ưu đãi Đặc biệt - Phòng Superior 2 Giường Đơn với Tầm nhìn ra Thành phố","108.247927,16.053532",https://is.gd/8gO3Xu,752500
795,"Pullman Danang Beach Resort",hotel_265220,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/n4Mybq,6232,5,8.9,522,"Phòng Superior Giường Đôi Có Ban Công","108.249535560608,16.0402661385643",https://is.gd/pHvnMc,2182950
796,"Lamuno Da Nang Hotel",hotel_1115688,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/hK9t3d,6232,3,8.7,1230,"Phòng Superior Có Giường Cỡ King","108.242322581476,16.0694042485214",https://is.gd/w5S82w,394400
797,"Mercure Danang French Village Bana Hills",hotel_1395573,"Đà Nẵng",https://is.gd/NpCmKa,6232,4,8.2,3323,"Phòng Tiêu chuẩn 2 Giường Đơn","108.000326156616,15.9924373461089",https://is.gd/5VPfMc,2363153
798,"InterContinental Danang Sun Peninsula Resort",hotel_420134,"Bán đảo Sơn Trà, Đà Nẵng",https://is.gd/1xzfGA,6232,5,9,450,"Phòng Queen Resort Cổ điển với 2 Giường cỡ Queen và Tầm nhìn ra Đại dương","108.310174942017,16.1220372789624",https://is.gd/kT5N30,10015582
799,"La Maison Da Nang Beach",hotel_1112696,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/coS0cG,6232,3,8.5,689,"Phòng Superior Có Giường Cỡ King","108.242444289198,16.0699590105057",https://is.gd/HpoptA,195840
800,"Sea Corner Boutique Hotel & Apartment",hotel_4252651,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/gC14KP,6232,3,8.8,1205,"Ưu Đãi Sử Dụng Trong Ngày (150 Phút). Phụ phí được tính cho khách lưu trú qua đêm.","108.246616115414,16.0529462381175",https://is.gd/AbX2Pw,216000
801,"Abogo Resort Villas Luxury Da Nang",hotel_6730841,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/9j1dcC,6232,5,10,10,"Villa Deluxe","108.251103013657,16.0370727556998",https://is.gd/w5MiER,5900000
802,"Muong Thanh Luxury Da Nang Hotel",hotel_2354697,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/biOqkT,6232,5,8.2,235,"Phòng Superior 2 Giường Đơn Không Có Tầm Nhìn, Không Có Cửa Sổ","108.24745953083,16.0539359834012",https://is.gd/Oz1vED,1012500
803,"Lavender Riverside Hotel",hotel_2818836,"Sông Hàn, Đà Nẵng",https://is.gd/k25CZh,6232,3,8.2,673,"Phòng superior giường đôi hoặc 2 giường đơn có tầm nhìn","108.222372327,16.0470691181462",https://is.gd/SZJP4t,393750
804,"Lotus Rock Hotel",hotel_5752152,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/h5kxgW,6232,2,8.2,74,"Phòng Giường Đôi Nhỏ","108.211746,16.059828",https://is.gd/63ERa2,209807
805,"Calix Hotel",hotel_6429126,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/5YBTf7,6232,3,9.2,160,"Phòng Superior 2 Giường Đơn","108.237718,16.061927",https://is.gd/uJuzew,324000
806,"Dreamy Sky - Airport View Boutique Hotel",hotel_4872564,"Đà Nẵng",https://is.gd/Bpy3RM,6232,1,7.9,515,"Phòng Giường Đôi Hạng Tiết kiệm","108.204002733972,16.0593636294898",https://is.gd/dgcIqE,192500
807,"Altara Suites by Ri-Yaz",hotel_2469518,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/MZt6tA,6232,5,8.8,303,"Suite Bliss 1 Phòng Ngủ Có Ban Công","108.24527756526,16.0775870071389",https://is.gd/BVY4IV,1350000
808,"Happy Day Hotel & Spa",hotel_593996,"Sông Hàn, Đà Nẵng",https://is.gd/tqrNat,6232,2,7.8,720,"Phòng Tiêu Chuẩn Giường Đôi","108.224703669548,16.0667356494005",https://is.gd/4MtnzY,315000
809,"Stella Maris Beach Danang",hotel_4711008,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/8Pzbf2,6232,4,9.2,243,"Phòng Superior có 2 Giường đơn với Cửa sổ","108.244951057247,16.0635902265045",https://is.gd/TZDmRH,778500
810,"Sheraton Grand Danang Resort",hotel_2944240,"Bãi biển Non Nước, Đà Nẵng",https://is.gd/cuNV87,6232,5,8.8,450,"Deluxe, Phòng Nghỉ, 2 Giường Cỡ Queen, Nhìn Ra Vịnh, Ban Công","108.276392508915,15.980736673547",https://is.gd/bhBwFh,2310000
811,"Sea Sand Hotel",hotel_5412235,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/rMoKse,6232,0,9.3,60,"Phòng Giường Đôi Lớn","108.24694,16.048642",https://is.gd/lahTEY,420000
812,"Melia Danang Beach Resort",hotel_1012795,"Bãi biển Non Nước, Đà Nẵng",https://is.gd/L0gqO0,6232,5,8.3,811,"Phòng Meliá - Phòng Giường Đôi (Giảm Giá 40% Cho Spa & 15% Cho Đồ Ăn & Thức Uống)","108.269735276699,15.9996825253986",https://is.gd/oFjqbx,1734265
813,"Fusion Maia Resort - All Spa Inclusive",hotel_264161,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/7yNn16,6232,5,8.8,141,"Biệt Thự Có Hồ Bơi","108.254342079163,16.030470316479",https://is.gd/trAq0H,5792974
814,"Hilton Da Nang",hotel_2693639,"Sông Hàn, Đà Nẵng",https://is.gd/KI7FLN,6232,5,8.5,320,"Phòng có Giường King - Thích hợp cho Khách suy giảm khả năng vận động","108.224273,16.073",https://is.gd/AbndC1,1557500
815,"Haian Riverfront Hotel Da Nang",hotel_6490651,"Sông Hàn, Đà Nẵng",https://is.gd/x4TdcD,6232,4,9.2,36,"Ưu Đãi Đặc Biệt - Phòng Superior Giường Đôi","108.22451,16.066145",https://is.gd/xs2oDX,929100
816,"Mai Boutique Villa",hotel_1733500,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/WyJXLa,6232,3,8.7,766,"Phòng Tiêu Chuẩn Giường Đôi","108.242117593185,16.0702914403925",https://is.gd/lZPYal,403520
817,"Sofiana My Khe Hotel & Spa",hotel_5708278,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/eSIP3L,6232,4,9.4,521,"Phòng Deluxe Giường Đôi","108.247701,16.049633",https://is.gd/y8sjOg,589500
818,"Vinpearl Condotel Riverfront Da Nang",hotel_3457161,"Sông Hàn, Đà Nẵng",https://is.gd/oq3heN,6232,5,8.9,207,"Phòng Studio 2 Giường đơn","108.230959,16.076847",https://is.gd/GYZPxu,1219500
819,"Halina Hotel and Apartment",hotel_2817554,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/30V9RR,6232,4,8.8,1078,"Phòng Superior Giường Đôi Có Cửa Sổ Nhỏ Nhìn Ra Cảnh Thành Phố","108.246162431315,16.053720591943",https://is.gd/n0uZG8,419300
820,"Serene Beach Danang Hotel & Spa",hotel_1720410,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/GPbgej,6232,4,8.4,169,"Phòng Superior Giường Đôi","108.247655332088,16.0535052002516",https://is.gd/oQQfPR,584416
821,"Salmalia Boutique Hotel & Spa",hotel_4751564,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/Lfrd5j,6232,4,9.2,420,"Phòng Deluxe Có Giường Cỡ King Và Ban Công","108.245541,16.060328",https://is.gd/wLjBxX,1475010
822,"Zalo Sea Hotel",hotel_2114570,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/Cf5rMD,6232,3,9.2,377,"Phòng Deluxe Có Giường Cỡ King","108.245923426407,16.0566548497625",https://is.gd/M75Yqk,255000
823,"Bamboo Hotel",hotel_2688108,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/3btjRW,6232,2,8,104,"Phòng Superior Giường Đôi/2 Giường Đơn Nhìn Ra Thành Phố","108.210292504338,16.0524141466579",https://is.gd/PSI1jr,387600
824,"DLG Hotel Danang",hotel_3332222,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/f9yKv1,6232,5,8.7,256,"Phòng Deluxe Giường Đôi Nhìn Ra Biển","108.246646821499,16.0578561638867",https://is.gd/hNiQ5I,1315762
825,"Paris Deli Danang Beach Hotel",hotel_2619507,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/gI1eVN,6232,4,8.7,471,"Phòng Superior 2 Giường Đơn","108.245085338623,16.0677684388608",https://is.gd/60noT3,803571
826,"Muong Thanh Grand Da Nang Hotel",hotel_630251,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/K1JsN7,6232,4,7.8,124,"Phòng 3 Người Nhìn Ra Thành Phố","108.233259916306,16.0649185445534",https://is.gd/hlyXsT,1350000
827,"Raon Danang Beach",hotel_2439030,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/89p8ov,6232,3,8.9,187,"Phòng Superior có Giường cỡ Queen và Không có Cửa sổ","108.246340546757,16.0511315264956",https://is.gd/f12MR5,256000
828,"Monalisa Apartment",hotel_5419488,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/0P8MP9,6232,4,9.2,40,"Superior Studio","108.24650181842,16.052883479327",https://is.gd/lL7BlZ,402500
829,"Seahorse Hotel & Office by HAVI",hotel_6025792,"Sông Hàn, Đà Nẵng",https://is.gd/YmirZH,6232,0,9.5,102,"Superior Studio","108.222927,16.068956",https://is.gd/VhXgxg,506250
830,"Lupin Boutique Hotel",hotel_4875524,"Vịnh Đà Nẵng, Đà Nẵng",https://is.gd/iWwoth,6232,3,9.3,151,"Phòng Superior 2 Giường Đơn","108.215587,16.087146",https://is.gd/XBKyeM,432000
831,"Monarque Hotel Danang",hotel_2604345,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/zjpDcT,6232,4,9.5,748,"Phòng Deluxe Giường Đôi","108.2452581,16.0676785",https://is.gd/xOapPb,825000
832,"Adina Hotel",hotel_590416,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/rXw28Z,6232,3,8.1,162,"Phòng Superior 2 Giường Đơn","108.236998915673,16.0708363172177",https://is.gd/1GtN9B,252000
833,"Maximilan Danang Beach Hotel",hotel_5462587,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/Gzf2BK,6232,4,8.9,173,"Phòng Deluxe 2 Giường Đơn - Bao Gồm Trà Chiều","108.245198,16.067001",https://is.gd/VYsTLq,754800
834,"Cicilia Hotel & Spa",hotel_1426061,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/lrFWqF,6232,4,8.7,151,"Phòng Deluxe 2 Giường Đơn","108.246638734918,16.0519303012986",https://is.gd/E4T3lx,663000
835,"Raon Apartment and Hotel",hotel_3258723,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/aqypOZ,6232,3,9,690,"Phòng Superior Giường Đôi/2 Giường Đơn - Đồ Uống Chào Đón Miễn Phí","108.241214483856,16.0730315589562",https://is.gd/Ab4q7t,256000
836,"Seashore Hotel & Apartment",hotel_3487775,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/Y9ceGR,6232,4,8.8,467,"Ưu Đãi Sử Dụng Trong Ngày (1 giờ) - Phụ phí áp dụng cho nghỉ qua đêm","108.249378777771,16.0892900464925",https://is.gd/SA9HWq,169200
837,"Tropical Sea Apartments",hotel_5710617,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/LbwIib,6232,3,8.5,19,"Căn Hộ Nhìn Ra Biển","108.2473251,16.0537217",https://is.gd/qVOUhD,684000
838,"Vien Dong Hotel",hotel_2728577,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/DSWcIM,6232,0,7.8,663,"Phòng Đôi Tiêu chuẩn với Phòng tắm Chung","108.2207743,16.0653623",https://is.gd/ciRjGU,162000
839,"Happy Sky Hotel",hotel_2325640,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/Bfh5l7,6232,3,8.4,741,"Phòng Superior 2 Giường Đơn","108.2423451,16.0745856",https://is.gd/gmkoXj,295200
840,"M Boutique Danang",hotel_6521955,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/7qC3sQ,6232,4,9.2,9,"Phòng Deluxe 2 Giường Đơn","108.244316,16.073034",https://is.gd/XST6vy,754150
841,"The Shann Hotel",hotel_3415078,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/MIB13D,6232,3,8,320,"Phòng Superior Có Giường Cỡ King","108.244386,16.065521",https://is.gd/NYgl1k,234600
842,"Danang Golden Bay",hotel_2832600,"Đà Nẵng",https://is.gd/V9APAO,6232,5,8.7,867,"Phòng Deluxe 2 Giường Đơn Nhìn Ra Thành Phố Có Ban Công","108.224217686802,16.0972660041197",https://is.gd/Tp0f88,1379828
843,"Happy Time Hotel & Apartment",hotel_3703761,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/YltUcQ,6232,3,8.6,970,"Phòng Deluxe Giường Đôi","108.24731,16.049132",https://is.gd/RkTEyN,250000
844,"Euro Star Riverside Hotel",hotel_6187591,"Sông Hàn, Đà Nẵng",https://is.gd/iNFbfR,6232,2,9.9,96,"Phòng Tiêu Chuẩn Giường Đôi","108.231924353859,16.0565738454161",https://is.gd/wpOtp5,294583
845,"Connect Hotel",hotel_1004683,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/Y38aKv,6232,3,8.2,78,"Phòng Superior Giường Đôi","108.243763579029,16.0654241180659",https://is.gd/SYifkI,344250
846,"Dreamy House - Boutique Hotel",hotel_3541340,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/L0hQjP,6232,2,8.3,327,"Phòng Giường Đôi Lớn","108.243722922615,16.0669355085623",https://is.gd/GEJWqu,238000
847,"The Navis Hotel & Apartment",hotel_5933180,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/YD5PL3,6232,3,9.4,32,"Phòng Deluxe Giường Đôi/2 Giường Đơn Có Ban Công","108.245926,16.05319",https://is.gd/2a2WzJ,350000
848,"Samdi Hotel",hotel_1332569,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/ElhTHx,6232,4,8.7,219,"Phòng Superior Giường Đôi/2 Giường Đơn Nhìn ra Thành phố","108.207982742792,16.059505755119",https://is.gd/zR5nCV,663000
849,"SPOT ON 667 Minh Anh Villa Coffee And Apartment",hotel_5943059,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/lIG1mN,6232,2,8.7,65,"Phòng Tiêu chuẩn 2 Giường Đơn","108.217869,16.056893",https://is.gd/iQLeZK,259397
850,"Muong Thanh Luxury Song Han Hotel",hotel_246975,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/ZEchSv,6232,5,8.1,130,"Phòng Superior 2 giường đơn nhìn ra cảnh thành phố","108.216925263405,16.0604027738368",https://is.gd/N908zF,1085400
851,"Novotel Danang Premier Han River",hotel_426861,"Sông Hàn, Đà Nẵng",https://is.gd/6dCzkw,6232,5,8.6,500,"Phòng Superior 2 Giường Đơn","108.22390973568,16.0774704052726",https://is.gd/CQabCw,1975050
852,"White Sand Hotel & Apartment",hotel_2086820,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/waYkHk,6232,3,8.8,872,"Phòng Superior 2 Giường Đơn","108.242281861603,16.062761838646",https://is.gd/g82AHb,504000
853,"Anh Nguyet Da Nang Hotel",hotel_4842816,"Sông Hàn, Đà Nẵng",https://is.gd/Yr2swQ,6232,0,8.9,113,"Phòng Superior Giường Đôi","108.223642,16.070451",https://is.gd/nSUe1s,409500
854,"Lua House Apartment Da Nang",hotel_5515365,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/FYNzVT,6232,3,9.5,36,"Căn hộ Tiêu chuẩn","108.244286138098,16.051541673896",https://is.gd/TqcQrf,239000
855,"HAMA Boutique Home",hotel_5675393,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/WZIrE6,6232,0,9.4,91,"Phòng Superior Có Giường Cỡ King","108.245186,16.060654",https://is.gd/m6Sb7T,208250
856,"Four Points by Sheraton Danang",hotel_3347357,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/ao40Wi,6232,5,8.7,418,"Phòng Superior 2 Giường Đơn Nhìn Ra Vịnh","108.245025,16.077806",https://is.gd/4Y6uk8,999999
857,"Seahorse Hostel & Bar by HAVI",hotel_4198211,"Sông Hàn, Đà Nẵng",https://is.gd/gTtznE,6232,0,9.2,522,"Giường trong Phòng ngủ tập thể cả Nam và Nữ 4 Người","108.224546,16.067829",https://is.gd/F3Rrnj,540000
858,"Grand Mercure Danang",hotel_306866,"Sông Hàn, Đà Nẵng",https://is.gd/PKvnue,6232,5,8.6,154,"Phòng Superior có Giường cỡ Queen và Nhìn ra Thành phố","108.227123022079,16.0479580992634",https://is.gd/VQ0FOa,1680000
859,"The Secret Garden",hotel_4127279,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/dyTJtO,6232,0,8.7,820,"Phòng Giường Đôi/ 2 Giường Đơn với Phòng tắm Chung","108.222914,16.06872",https://is.gd/EFYr1n,327600
860,"Avatar Danang Hotel",hotel_1388919,"Bãi biển Bắc Mỹ An, Đà Nẵng",https://is.gd/evzfMN,6232,4,8.3,229,"Phòng Superior Giường Đôi Nhìn Ra Thành Phố","108.247049678504,16.0492559952971",https://is.gd/HwSSPk,600000
861,"Homestay C&E Da Nang",hotel_5973155,"Sông Hàn, Đà Nẵng",https://is.gd/ODsDOv,6232,3,8.9,69,"Studio Deluxe Có Giường Cỡ King","108.231766038294,16.066504049218",https://is.gd/v6QHRM,247500
862,"Gio Bien 2 Hotel",hotel_1778619,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/cAwVD3,6232,3,9.3,52,"Phòng Deluxe Giường Đôi Có Bồn Tắm","108.245858252048,16.0562437344028",https://is.gd/1rK15L,221200
863,"AMAZING V.I.P Villa",hotel_2777965,"Bãi biển Non Nước, Đà Nẵng",https://is.gd/qawPoM,6232,4,0,0,"Biệt thự nhìn ra biển","108.28188687439,15.9797908285371",https://is.gd/iZshTd,40384499
864,"Vien Dong Hotel",hotel_1667333,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/4z7N2J,6232,2,7.8,286,"Phòng Superior Giường Đôi","108.215339718385,16.070736408673",https://is.gd/aP8kqn,243000
865,"Mercury Boutique Hotel",hotel_3209805,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/4BegMM,6232,3,8.3,86,"Phòng Deluxe 2 Giường Đơn","108.216726452944,16.0605450060682",https://is.gd/lAJAEn,572000
866,"Ponte Boutique Villa",hotel_3481939,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/IO13j9,6232,0,9.5,554,"Phòng Giường Đôi Nhìn ra Hồ bơi","108.242863,16.074819",https://is.gd/kEcIJL,707200
867,"Hong Phuong Hotel",hotel_6514891,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/DykSU9,6232,3,0,0,"Phòng 2 Giường Đơn Với Phòng Tắm Riêng","108.239684679728,16.0741056517246",https://is.gd/bfaqEQ,226800
868,"ChiPa Homestay",hotel_6485844,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/ZEpKMj,6232,0,9.6,31,"Phòng Giường Đôi","108.209567,16.059153",https://is.gd/QpnEB9,290000
869,"The Carnation Hotel Da Nang",hotel_577900,"Vịnh Đà Nẵng, Đà Nẵng",https://is.gd/DpjWOJ,6232,2,8.1,50,"Phòng Superior Giường Đôi","108.219162225723,16.0858567716244",https://is.gd/eCMu8C,215100
870,"Minh Hải Hostel",hotel_6804355,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/L2vEMY,6232,0,8.3,22,"Phòng Tiêu Chuẩn Có Giường Cỡ King","108.244368,16.056106",https://is.gd/xdc6vE,199000
871,"Minh Boutique",hotel_5506520,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/2nYUkn,6232,0,9.7,488,"Phòng 2 giường đơn Tiêu chuẩn với ghế sofa","108.241634,16.06958",https://is.gd/5em86A,891000
872,"Bella Boutique Villa Apartment",hotel_4454127,"Bãi biển Mỹ Khê, Đà Nẵng",https://is.gd/DUC1QF,6232,0,9.5,310,"Căn Hộ Studio Deluxe Có Ban Công - Ưu Đãi Sử Dụng Trong Ngày (4 Giờ/Ngày). Phụ phí được tính cho khách lưu trú qua đêm.","108.244533,16.079318",https://is.gd/I3FNsC,427778
873,"Minh Tran Apartment and Hotel",hotel_3781764,"Trung tâm Thành phố Đà Nẵng, Đà Nẵng",https://is.gd/8ENvln,6232,3,9.3,356,"Căn Hộ Deluxe 1 Phòng Ngủ","108.217186817184,16.0701507151659",https://is.gd/fll5MA,662116
874,"Bayhomes Point DN",hotel_6647913,"Đà Nẵng",https://is.gd/v16OLY,6232,0,0,0,"Biệt Thự 1 Phòng Ngủ","108.276373784656,15.978254359836",https://is.gd/U5DdOh,8000000
875,"OYO 1063 Thuan An Hotel",hotel_6344274,"Đà Nẵng",https://is.gd/nhafPn,6232,2,0,0,"Phòng Tiêu Chuẩn Giường Đôi","108.20951,16.019532",https://is.gd/Nto2hP,164617
876,"Son Tra Resort",hotel_258733,"Bán đảo Sơn Trà, Đà Nẵng",https://is.gd/poU70m,6232,4,7.3,38,"Biệt Thự 1 Phòng Ngủ Nhìn Ra Vườn","108.298174738884,16.106572207819",https://is.gd/oppJ1r,1872000
877,"Minh Hung Apartment & Hotel",hotel_5467542,"Sông Hàn, Đà Nẵng",https://is.gd/p34s4k,6232,3,9.1,58,"Căn hộ Tiêu chuẩn","108.2292175,16.0348588",https://is.gd/fO3UNM,408000
